DonorID,Age,Gender,Location,JoinDate
DNR02496,49,Female,NSW,2015-06-04 22:59:27.552825
DNR02497,22,Male,NSW,2023-04-24 22:59:27.552825
DNR02498,66,Male,VIC,2024-01-11 22:59:27.552825
DNR02499,26,Female,SA,2016-10-14 22:59:27.552825
DNR02500,78,Female,NSW,2017-06-06 22:59:27.552825
DNR02501,32,Female,VIC,2022-07-28 22:59:27.552825
DNR02502,46,Other,VIC,2017-12-25 22:59:27.552825
DNR02503,67,Male,ACT,2015-06-03 22:59:27.552825
DNR02504,33,Other,QLD,2020-10-04 22:59:27.552825
DNR02505,68,Female,VIC,2024-02-18 22:59:27.552825
DNR02506,55,Male,VIC,2021-11-28 22:59:27.552825
DNR02507,75,Other,VIC,2020-01-16 22:59:27.552825
DNR02508,65,Male,SA,2015-12-18 22:59:27.552825
DNR02509,21,Other,WA,2021-03-31 22:59:27.552825
DNR02510,54,Female,SA,2018-01-18 22:59:27.552825
DNR02511,71,Male,SA,2021-10-06 22:59:27.552825
DNR02512,26,Female,NSW,2021-05-30 22:59:27.552825
DNR02513,79,Other,VIC,2022-10-26 22:59:27.552825
DNR02514,29,Male,VIC,2016-12-07 22:59:27.552825
DNR02515,74,Male,VIC,2021-10-28 22:59:27.552825
DNR02516,19,Female,TAS,2022-11-22 22:59:27.552825
DNR02517,21,Male,ACT,2021-02-10 22:59:27.552825
DNR02518,61,Other,ACT,2017-11-04 22:59:27.552825
DNR02519,26,Female,TAS,2020-04-12 22:59:27.552825
DNR02520,58,Other,VIC,2024-03-04 22:59:27.552825
DNR02521,49,Female,SA,2019-10-18 22:59:27.552825
DNR02522,75,Female,VIC,2016-06-21 22:59:27.552825
DNR02523,73,Other,VIC,2018-10-20 22:59:27.552825
DNR02524,54,Female,ACT,2015-09-12 22:59:27.552825
DNR02525,23,Female,QLD,2023-03-20 22:59:27.552825
DNR02526,43,Male,NT,2018-05-08 22:59:27.552825
DNR02527,70,Female,WA,2022-01-30 22:59:27.552825
DNR02528,75,Male,WA,2016-06-23 22:59:27.552825
DNR02529,66,Female,ACT,2017-04-06 22:59:27.552825
DNR02530,51,Female,SA,2016-11-22 22:59:27.552825
DNR02531,53,Female,TAS,2022-10-12 22:59:27.552825
DNR02532,70,Other,VIC,2018-10-15 22:59:27.552825
DNR02533,60,Other,WA,2017-08-26 22:59:27.552825
DNR02534,47,Female,ACT,2022-01-16 22:59:27.552825
DNR02535,26,Other,QLD,2023-07-14 22:59:27.552825
DNR02536,22,Other,NT,2016-09-22 22:59:27.552825
DNR02537,25,Other,QLD,2016-09-14 22:59:27.552825
DNR02538,57,Female,TAS,2018-08-15 22:59:27.552825
DNR02539,36,Female,SA,2016-10-29 22:59:27.552825
DNR02540,56,Male,QLD,2023-09-04 22:59:27.552825
DNR02541,50,Other,ACT,2022-11-09 22:59:27.552825
DNR02542,24,Female,NT,2022-11-13 22:59:27.552825
DNR02543,22,Female,SA,2016-09-09 22:59:27.552825
DNR02544,22,Male,SA,2020-09-22 22:59:27.552825
DNR02545,39,Other,WA,2017-12-16 22:59:27.552825
DNR02546,50,Other,NSW,2016-07-12 22:59:27.552825
DNR02547,60,Female,SA,2019-06-08 22:59:27.552825
DNR02548,47,Female,SA,2015-07-01 22:59:27.552825
DNR02549,56,Male,NSW,2019-08-13 22:59:27.552825
DNR02550,66,Female,TAS,2020-06-27 22:59:27.552825
DNR02551,63,Female,VIC,2022-06-12 22:59:27.552825
DNR02552,41,Female,NSW,2018-12-21 22:59:27.552825
DNR02553,25,Female,ACT,2019-05-08 22:59:27.552825
DNR02554,79,Male,TAS,2015-05-20 22:59:27.552825
DNR02555,31,Female,VIC,2022-03-08 22:59:27.552825
DNR02556,56,Other,QLD,2020-09-26 22:59:27.552825
DNR02557,40,Other,VIC,2021-03-19 22:59:27.552825
DNR02558,42,Male,NSW,2022-04-26 22:59:27.552825
DNR02559,27,Male,NSW,2023-08-13 22:59:27.552825
DNR02560,32,Female,SA,2016-03-04 22:59:27.552825
DNR02561,51,Other,VIC,2020-12-27 22:59:27.552825
DNR02562,52,Female,ACT,2018-05-03 22:59:27.552825
DNR02563,59,Other,ACT,2016-05-26 22:59:27.552825
DNR02564,65,Male,QLD,2020-05-24 22:59:27.552825
DNR02565,35,Other,WA,2023-05-27 22:59:27.552825
DNR02566,29,Male,QLD,2022-01-06 22:59:27.552825
DNR02567,74,Female,SA,2020-04-05 22:59:27.552825
DNR02568,18,Other,SA,2019-12-04 22:59:27.552825
DNR02569,35,Male,SA,2021-02-21 22:59:27.552825
DNR02570,62,Other,WA,2020-05-21 22:59:27.552825
DNR02571,28,Other,SA,2021-01-08 22:59:27.552825
DNR02572,52,Female,WA,2016-11-25 22:59:27.552825
DNR02573,48,Female,QLD,2018-10-04 22:59:27.552825
DNR02574,33,Female,NT,2020-12-21 22:59:27.552825
DNR02575,68,Female,VIC,2020-11-28 22:59:27.552825
DNR02576,55,Other,NT,2019-01-30 22:59:27.552825
DNR02577,43,Male,VIC,2020-12-18 22:59:27.552825
DNR02578,31,Male,SA,2016-05-31 22:59:27.552825
DNR02579,20,Female,VIC,2016-05-06 22:59:27.552825
DNR02580,26,Female,NSW,2021-02-02 22:59:27.552825
DNR02581,18,Male,VIC,2023-07-12 22:59:27.552825
DNR02582,76,Female,NT,2015-12-01 22:59:27.552825
DNR02583,61,Male,ACT,2021-06-14 22:59:27.552825
DNR02584,76,Female,QLD,2019-06-06 22:59:27.552825
DNR02585,29,Other,VIC,2019-07-16 22:59:27.552825
DNR02586,73,Female,ACT,2016-09-15 22:59:27.552825
DNR02587,47,Male,SA,2023-03-24 22:59:27.552825
DNR02588,28,Male,QLD,2022-08-18 22:59:27.552825
DNR02589,66,Female,ACT,2016-09-13 22:59:27.552825
DNR02590,50,Other,SA,2015-06-01 22:59:27.552825
DNR02591,68,Other,NSW,2020-07-23 22:59:27.552825
DNR02592,19,Male,QLD,2022-10-29 22:59:27.552825
DNR02593,19,Other,SA,2024-01-10 22:59:27.552825
DNR02594,75,Male,SA,2016-10-19 22:59:27.552825
DNR02595,38,Male,ACT,2021-06-11 22:59:27.552825
DNR02596,78,Female,VIC,2022-06-30 22:59:27.552825
DNR02597,42,Female,NT,2019-10-07 22:59:27.552825
DNR02598,43,Female,NSW,2019-08-20 22:59:27.552825
DNR02599,20,Male,SA,2022-01-22 22:59:27.552825
DNR02600,30,Other,NSW,2021-10-12 22:59:27.552825
DNR02601,68,Other,TAS,2017-10-14 22:59:27.552825
DNR02602,22,Female,NSW,2020-12-08 22:59:27.552825
DNR02603,64,Female,WA,2017-08-20 22:59:27.552825
DNR02604,70,Other,NT,2024-02-11 22:59:27.552825
DNR02605,57,Female,NT,2015-06-14 22:59:27.552825
DNR02606,41,Female,WA,2023-09-21 22:59:27.552825
DNR02607,33,Female,WA,2016-04-10 22:59:27.552825
DNR02608,30,Male,NSW,2022-10-17 22:59:27.552825
DNR02609,63,Female,NT,2022-04-23 22:59:27.552825
DNR02610,64,Male,VIC,2021-07-25 22:59:27.552825
DNR02611,40,Female,WA,2019-11-20 22:59:27.552825
DNR02612,76,Female,WA,2020-01-21 22:59:27.552825
DNR02613,66,Other,NT,2023-09-19 22:59:27.552825
DNR02614,58,Female,NSW,2021-08-16 22:59:27.552825
DNR02615,35,Other,VIC,2022-11-21 22:59:27.552825
DNR02616,22,Other,QLD,2022-11-09 22:59:27.552825
DNR02617,43,Female,ACT,2020-01-07 22:59:27.552825
DNR02618,70,Female,NSW,2021-04-13 22:59:27.552825
DNR02619,50,Male,ACT,2023-03-16 22:59:27.552825
DNR02620,74,Other,TAS,2018-03-09 22:59:27.552825
DNR02621,46,Female,SA,2019-05-06 22:59:27.552825
DNR02622,56,Male,ACT,2017-06-02 22:59:27.552825
DNR02623,79,Female,ACT,2016-07-02 22:59:27.552825
DNR02624,57,Female,NSW,2021-04-19 22:59:27.552825
DNR02625,49,Male,NSW,2018-11-24 22:59:27.552825
DNR02626,36,Other,QLD,2023-05-30 22:59:27.552825
DNR02627,73,Male,WA,2017-03-14 22:59:27.552825
DNR02628,42,Female,NT,2020-12-11 22:59:27.552825
DNR02629,38,Other,NT,2021-12-13 22:59:27.552825
DNR02630,43,Male,TAS,2019-05-28 22:59:27.552825
DNR02631,66,Other,QLD,2020-10-02 22:59:27.552825
DNR02632,75,Female,QLD,2022-11-13 22:59:27.552825
DNR02633,66,Male,NT,2018-01-26 22:59:27.552825
DNR02634,34,Male,NT,2015-07-11 22:59:27.552825
DNR02635,44,Male,NSW,2021-04-26 22:59:27.552825
DNR02636,45,Male,TAS,2022-01-12 22:59:27.552825
DNR02637,20,Female,NSW,2024-01-08 22:59:27.552825
DNR02638,72,Male,TAS,2021-03-22 22:59:27.552825
DNR02639,62,Female,ACT,2016-02-11 22:59:27.552825
DNR02640,62,Female,TAS,2021-03-02 22:59:27.552825
DNR02641,75,Female,ACT,2016-06-19 22:59:27.552825
DNR02642,75,Other,SA,2021-08-03 22:59:27.552825
DNR02643,59,Male,WA,2018-01-22 22:59:27.552825
DNR02644,75,Male,TAS,2019-07-29 22:59:27.552825
DNR02645,44,Male,NT,2015-05-19 22:59:27.552825
DNR02646,69,Female,SA,2018-12-30 22:59:27.552825
DNR02647,43,Male,QLD,2017-04-21 22:59:27.552825
DNR02648,25,Female,TAS,2019-02-08 22:59:27.552825
DNR02649,36,Female,WA,2018-07-20 22:59:27.552825
DNR02650,52,Other,QLD,2018-11-15 22:59:27.552825
DNR02651,48,Male,WA,2021-07-26 22:59:27.552825
DNR02652,47,Other,WA,2017-08-04 22:59:27.552825
DNR02653,32,Other,SA,2021-09-24 22:59:27.552825
DNR02654,54,Other,VIC,2022-10-27 22:59:27.552825
DNR02655,60,Female,WA,2015-07-15 22:59:27.552825
DNR02656,32,Female,TAS,2016-06-15 22:59:27.552825
DNR02657,40,Other,QLD,2019-11-07 22:59:27.552825
DNR02658,28,Female,NT,2023-12-19 22:59:27.552825
DNR02659,46,Other,TAS,2017-06-29 22:59:27.552825
DNR02660,67,Female,VIC,2018-05-16 22:59:27.552825
DNR02661,52,Male,ACT,2023-03-22 22:59:27.552825
DNR02662,61,Other,ACT,2019-08-08 22:59:27.552825
DNR02663,31,Other,NSW,2023-06-30 22:59:27.552825
DNR02664,38,Female,ACT,2015-06-04 22:59:27.552825
DNR02665,36,Female,WA,2021-02-02 22:59:27.552825
DNR02666,69,Female,SA,2021-01-31 22:59:27.552825
DNR02667,22,Female,NSW,2018-11-06 22:59:27.552825
DNR02668,74,Other,SA,2020-05-08 22:59:27.552825
DNR02669,38,Female,NSW,2019-09-12 22:59:27.552825
DNR02670,25,Other,NT,2016-08-19 22:59:27.552825
DNR02671,34,Other,VIC,2015-08-19 22:59:27.552825
DNR02672,23,Female,QLD,2016-09-23 22:59:27.552825
DNR02673,29,Male,VIC,2019-03-20 22:59:27.552825
DNR02674,32,Other,NSW,2016-02-29 22:59:27.552825
DNR02675,49,Other,WA,2018-02-01 22:59:27.552825
DNR02676,31,Female,NT,2021-08-17 22:59:27.552825
DNR02677,63,Female,NT,2017-09-05 22:59:27.552825
DNR02678,23,Other,NT,2016-05-14 22:59:27.552825
DNR02679,54,Female,NT,2020-09-14 22:59:27.552825
DNR02680,64,Other,TAS,2019-07-17 22:59:27.552825
DNR02681,71,Male,WA,2017-12-11 22:59:27.552825
DNR02682,29,Male,WA,2020-07-03 22:59:27.552825
DNR02683,57,Other,SA,2018-12-25 22:59:27.552825
DNR02684,51,Other,QLD,2022-04-05 22:59:27.552825
DNR02685,69,Male,WA,2021-05-20 22:59:27.552825
DNR02686,76,Female,VIC,2015-04-30 22:59:27.552825
DNR02687,45,Female,SA,2018-05-16 22:59:27.552825
DNR02688,70,Other,SA,2018-06-03 22:59:27.552825
DNR02689,50,Male,TAS,2020-07-12 22:59:27.552825
DNR02690,25,Other,ACT,2018-07-10 22:59:27.552825
DNR02691,43,Male,ACT,2022-04-13 22:59:27.552825
DNR02692,57,Other,ACT,2015-05-16 22:59:27.552825
DNR02693,45,Other,SA,2020-03-26 22:59:27.552825
DNR02694,67,Female,VIC,2020-02-27 22:59:27.552825
DNR02695,61,Male,TAS,2021-06-24 22:59:27.552825
DNR02696,45,Male,WA,2022-01-06 22:59:27.552825
DNR02697,48,Other,VIC,2021-07-23 22:59:27.552825
DNR02698,37,Other,WA,2020-11-03 22:59:27.552825
DNR02699,28,Other,ACT,2016-07-28 22:59:27.552825
DNR02700,78,Other,VIC,2017-09-10 22:59:27.552825
DNR02701,59,Other,NSW,2018-07-15 22:59:27.552825
DNR02702,65,Other,NSW,2023-09-23 22:59:27.552825
DNR02703,65,Male,NSW,2023-08-30 22:59:27.552825
DNR02704,69,Female,QLD,2016-07-10 22:59:27.552825
DNR02705,56,Other,NT,2023-05-21 22:59:27.552825
DNR02706,44,Female,WA,2020-12-22 22:59:27.552825
DNR02707,68,Other,WA,2019-05-26 22:59:27.552825
DNR02708,38,Other,NSW,2019-07-14 22:59:27.552825
DNR02709,65,Female,TAS,2017-10-07 22:59:27.552825
DNR02710,39,Other,NSW,2019-02-13 22:59:27.552825
DNR02711,35,Other,VIC,2020-04-25 22:59:27.552825
DNR02712,29,Female,NT,2016-08-09 22:59:27.552825
DNR02713,61,Male,TAS,2023-04-07 22:59:27.552825
DNR02714,19,Male,NSW,2020-07-17 22:59:27.552825
DNR02715,27,Female,ACT,2023-08-28 22:59:27.552825
DNR02716,25,Male,NSW,2017-06-24 22:59:27.552825
DNR02717,64,Female,ACT,2020-11-07 22:59:27.552825
DNR02718,57,Male,NSW,2018-04-09 22:59:27.552825
DNR02719,60,Male,NT,2022-11-27 22:59:27.552825
DNR02720,49,Male,TAS,2022-02-25 22:59:27.552825
DNR02721,25,Male,VIC,2017-11-17 22:59:27.552825
DNR02722,26,Other,ACT,2019-06-08 22:59:27.552825
DNR02723,32,Male,WA,2020-08-25 22:59:27.552825
DNR02724,67,Male,TAS,2022-03-18 22:59:27.552825
DNR02725,72,Female,VIC,2023-11-20 22:59:27.552825
DNR02726,63,Female,NT,2019-08-13 22:59:27.552825
DNR02727,56,Other,NSW,2016-11-05 22:59:27.552825
DNR02728,63,Female,TAS,2021-02-15 22:59:27.552825
DNR02729,54,Other,NT,2023-05-08 22:59:27.552825
DNR02730,51,Other,ACT,2016-08-24 22:59:27.552825
DNR02731,34,Male,WA,2019-02-04 22:59:27.552825
DNR02732,71,Male,NSW,2015-11-13 22:59:27.552825
DNR02733,77,Male,SA,2020-12-08 22:59:27.552825
DNR02734,75,Male,VIC,2020-12-16 22:59:27.552825
DNR02735,23,Other,SA,2015-07-24 22:59:27.552825
DNR02736,18,Male,TAS,2018-01-15 22:59:27.552825
DNR02737,25,Female,NSW,2021-08-25 22:59:27.552825
DNR02738,58,Other,WA,2021-10-26 22:59:27.552825
DNR02739,27,Male,NSW,2022-06-01 22:59:27.552825
DNR02740,42,Other,TAS,2020-04-11 22:59:27.552825
DNR02741,53,Other,VIC,2018-07-20 22:59:27.552825
DNR02742,31,Other,NT,2022-01-17 22:59:27.552825
DNR02743,18,Female,SA,2016-03-25 22:59:27.552825
DNR02744,47,Other,WA,2016-05-19 22:59:27.552825
DNR02745,48,Female,WA,2016-05-09 22:59:27.552825
DNR02746,69,Other,SA,2024-03-29 22:59:27.552825
DNR02747,28,Male,NT,2021-03-30 22:59:27.552825
DNR02748,76,Other,ACT,2023-03-21 22:59:27.552825
DNR02749,76,Other,VIC,2023-09-02 22:59:27.552825
DNR02750,79,Female,NSW,2018-01-22 22:59:27.552825
DNR02751,58,Female,SA,2021-07-20 22:59:27.552825
DNR02752,72,Other,NT,2023-05-11 22:59:27.552825
DNR02753,61,Male,SA,2018-05-04 22:59:27.552825
DNR02754,48,Male,WA,2022-08-03 22:59:27.552825
DNR02755,77,Other,ACT,2019-09-15 22:59:27.552825
DNR02756,57,Other,WA,2020-01-03 22:59:27.552825
DNR02757,59,Male,ACT,2019-07-19 22:59:27.552825
DNR02758,25,Female,NSW,2016-05-05 22:59:27.552825
DNR02759,30,Other,SA,2018-06-18 22:59:27.552825
DNR02760,48,Male,VIC,2018-01-14 22:59:27.552825
DNR02761,60,Female,SA,2020-06-07 22:59:27.552825
DNR02762,45,Other,QLD,2019-02-25 22:59:27.552825
DNR02763,52,Other,TAS,2016-05-25 22:59:27.552825
DNR02764,49,Other,SA,2024-02-18 22:59:27.552825
DNR02765,56,Male,VIC,2015-07-26 22:59:27.552825
DNR02766,39,Female,NSW,2023-03-25 22:59:27.552825
DNR02767,69,Other,TAS,2020-09-15 22:59:27.552825
DNR02768,34,Female,NT,2015-05-02 22:59:27.552825
DNR02769,63,Female,NT,2016-08-20 22:59:27.552825
DNR02770,40,Female,NT,2021-11-21 22:59:27.552825
DNR02771,76,Female,WA,2015-07-31 22:59:27.552825
DNR02772,33,Male,QLD,2020-12-05 22:59:27.552825
DNR02773,73,Female,SA,2019-12-29 22:59:27.552825
DNR02774,46,Male,VIC,2017-01-07 22:59:27.552825
DNR02775,48,Other,ACT,2021-10-20 22:59:27.552825
DNR02776,26,Other,WA,2016-10-23 22:59:27.552825
DNR02777,49,Male,VIC,2015-08-11 22:59:27.552825
DNR02778,32,Female,WA,2016-12-16 22:59:27.552825
DNR02779,60,Other,TAS,2023-09-07 22:59:27.552825
DNR02780,73,Female,SA,2020-08-17 22:59:27.552825
DNR02781,35,Male,TAS,2018-06-07 22:59:27.552825
DNR02782,43,Female,QLD,2017-07-23 22:59:27.552825
DNR02783,27,Male,SA,2021-12-28 22:59:27.552825
DNR02784,45,Female,WA,2018-09-16 22:59:27.552825
DNR02785,22,Other,VIC,2016-12-01 22:59:27.552825
DNR02786,76,Male,TAS,2021-08-18 22:59:27.552825
DNR02787,63,Female,NT,2015-05-14 22:59:27.552825
DNR02788,76,Other,ACT,2020-08-01 22:59:27.552825
DNR02789,54,Female,QLD,2023-11-10 22:59:27.552825
DNR02790,71,Male,TAS,2019-10-05 22:59:27.552825
DNR02791,61,Female,ACT,2018-01-12 22:59:27.552825
DNR02792,75,Male,TAS,2015-12-02 22:59:27.552825
DNR02793,40,Female,ACT,2016-06-09 22:59:27.552825
DNR02794,71,Male,QLD,2016-10-10 22:59:27.552825
DNR02795,76,Female,VIC,2015-04-24 22:59:27.552825
DNR02796,66,Female,VIC,2022-01-14 22:59:27.552825
DNR02797,52,Female,WA,2018-07-28 22:59:27.552825
DNR02798,44,Other,NSW,2017-10-31 22:59:27.552825
DNR02799,53,Other,NT,2018-10-22 22:59:27.552825
DNR02800,27,Other,TAS,2016-04-24 22:59:27.552825
DNR02801,76,Male,ACT,2022-05-19 22:59:27.552825
DNR02802,51,Male,TAS,2021-11-30 22:59:27.552825
DNR02803,29,Male,QLD,2022-10-16 22:59:27.552825
DNR02804,20,Female,QLD,2018-03-14 22:59:27.552825
DNR02805,36,Other,NT,2023-08-02 22:59:27.552825
DNR02806,25,Female,NT,2016-10-19 22:59:27.552825
DNR02807,60,Other,NSW,2020-02-05 22:59:27.552825
DNR02808,66,Male,ACT,2015-07-07 22:59:27.552825
DNR02809,63,Other,NSW,2015-07-16 22:59:27.552825
DNR02810,53,Male,WA,2023-07-02 22:59:27.552825
DNR02811,41,Other,ACT,2022-10-31 22:59:27.552825
DNR02812,59,Male,TAS,2017-01-14 22:59:27.552825
DNR02813,24,Male,VIC,2021-08-27 22:59:27.552825
DNR02814,41,Other,QLD,2015-11-10 22:59:27.552825
DNR02815,21,Male,ACT,2016-11-27 22:59:27.552825
DNR02816,36,Female,ACT,2018-01-25 22:59:27.552825
DNR02817,41,Male,VIC,2020-05-31 22:59:27.552825
DNR02818,24,Other,NT,2015-12-27 22:59:27.552825
DNR02819,79,Male,ACT,2019-01-15 22:59:27.552825
DNR02820,32,Male,VIC,2018-06-28 22:59:27.552825
DNR02821,56,Other,VIC,2024-03-22 22:59:27.552825
DNR02822,78,Other,NSW,2016-06-28 22:59:27.552825
DNR02823,38,Other,TAS,2021-08-27 22:59:27.552825
DNR02824,25,Male,VIC,2018-01-25 22:59:27.552825
DNR02825,58,Female,NT,2016-09-26 22:59:27.552825
DNR02826,23,Male,NSW,2019-11-26 22:59:27.552825
DNR02827,56,Other,QLD,2023-05-30 22:59:27.552825
DNR02828,46,Other,VIC,2023-04-27 22:59:27.552825
DNR02829,36,Female,NSW,2020-08-09 22:59:27.552825
DNR02830,74,Male,WA,2019-12-06 22:59:27.552825
DNR02831,47,Other,NSW,2021-01-29 22:59:27.552825
DNR02832,18,Other,VIC,2017-03-30 22:59:27.552825
DNR02833,45,Other,NSW,2022-12-26 22:59:27.552825
DNR02834,30,Male,NSW,2023-05-16 22:59:27.552825
DNR02835,69,Other,NSW,2017-06-02 22:59:27.552825
DNR02836,31,Other,NSW,2023-01-01 22:59:27.552825
DNR02837,72,Female,WA,2022-08-24 22:59:27.552825
DNR02838,54,Female,NSW,2022-01-20 22:59:27.552825
DNR02839,39,Male,VIC,2015-06-22 22:59:27.552825
DNR02840,72,Female,TAS,2019-08-25 22:59:27.552825
DNR02841,69,Male,TAS,2022-05-04 22:59:27.552825
DNR02842,54,Other,VIC,2017-01-18 22:59:27.552825
DNR02843,72,Other,NSW,2017-05-31 22:59:27.552825
DNR02844,31,Male,TAS,2023-11-23 22:59:27.552825
DNR02845,33,Female,WA,2022-07-28 22:59:27.552825
DNR02846,46,Other,NSW,2017-12-10 22:59:27.552825
DNR02847,19,Other,WA,2022-08-31 22:59:27.552825
DNR02848,27,Female,TAS,2019-09-08 22:59:27.552825
DNR02849,66,Other,NSW,2018-04-23 22:59:27.552825
DNR02850,22,Female,QLD,2022-09-09 22:59:27.552825
DNR02851,74,Female,QLD,2015-06-23 22:59:27.552825
DNR02852,64,Other,QLD,2019-11-03 22:59:27.552825
DNR02853,65,Other,WA,2017-06-06 22:59:27.552825
DNR02854,45,Male,NSW,2016-02-15 22:59:27.552825
DNR02855,57,Male,ACT,2024-02-23 22:59:27.552825
DNR02856,37,Other,VIC,2019-10-07 22:59:27.552825
DNR02857,27,Female,WA,2017-09-13 22:59:27.552825
DNR02858,23,Other,ACT,2016-04-07 22:59:27.552825
DNR02859,44,Female,SA,2018-01-05 22:59:27.552825
DNR02860,54,Female,TAS,2023-06-04 22:59:27.552825
DNR02861,67,Female,NT,2021-11-29 22:59:27.552825
DNR02862,42,Male,VIC,2015-09-04 22:59:27.552825
DNR02863,25,Other,TAS,2018-03-19 22:59:27.552825
DNR02864,78,Female,VIC,2022-04-12 22:59:27.552825
DNR02865,18,Female,VIC,2017-03-12 22:59:27.552825
DNR02866,29,Female,WA,2016-07-24 22:59:27.552825
DNR02867,59,Female,ACT,2022-10-17 22:59:27.552825
DNR02868,28,Other,SA,2019-04-22 22:59:27.552825
DNR02869,35,Male,NT,2023-06-11 22:59:27.552825
DNR02870,41,Male,ACT,2018-05-06 22:59:27.552825
DNR02871,72,Male,VIC,2016-10-11 22:59:27.552825
DNR02872,55,Other,QLD,2019-05-22 22:59:27.552825
DNR02873,48,Female,ACT,2021-05-06 22:59:27.552825
DNR02874,28,Other,WA,2019-10-19 22:59:27.552825
DNR02875,45,Female,ACT,2020-05-05 22:59:27.552825
DNR02876,74,Female,ACT,2015-12-06 22:59:27.552825
DNR02877,32,Female,WA,2022-09-04 22:59:27.552825
DNR02878,58,Female,WA,2019-02-10 22:59:27.552825
DNR02879,51,Other,TAS,2016-05-25 22:59:27.552825
DNR02880,47,Female,QLD,2018-05-01 22:59:27.552825
DNR02881,18,Female,NSW,2017-08-31 22:59:27.552825
DNR02882,36,Female,WA,2015-04-23 22:59:27.552825
DNR02883,78,Other,NT,2018-04-15 22:59:27.552825
DNR02884,21,Other,TAS,2017-08-11 22:59:27.552825
DNR02885,37,Female,TAS,2019-09-29 22:59:27.552825
DNR02886,79,Male,WA,2020-10-04 22:59:27.552825
DNR02887,22,Other,WA,2024-03-27 22:59:27.552825
DNR02888,48,Other,NT,2020-03-27 22:59:27.552825
DNR02889,41,Male,TAS,2016-11-16 22:59:27.552825
DNR02890,43,Female,TAS,2020-07-30 22:59:27.552825
DNR02891,63,Male,QLD,2017-02-01 22:59:27.552825
DNR02892,52,Other,SA,2020-01-07 22:59:27.552825
DNR02893,34,Female,ACT,2019-12-13 22:59:27.552825
DNR02894,59,Male,QLD,2016-02-15 22:59:27.552825
DNR02895,69,Female,VIC,2015-05-19 22:59:27.552825
DNR02896,31,Other,TAS,2017-03-06 22:59:27.552825
DNR02897,49,Female,VIC,2020-05-11 22:59:27.552825
DNR02898,68,Male,SA,2024-02-24 22:59:27.552825
DNR02899,75,Female,NSW,2015-07-15 22:59:27.552825
DNR02900,47,Other,WA,2021-08-27 22:59:27.552825
DNR02901,44,Male,TAS,2022-02-08 22:59:27.552825
DNR02902,66,Male,WA,2017-02-03 22:59:27.552825
DNR02903,70,Other,WA,2017-09-20 22:59:27.552825
DNR02904,57,Male,NSW,2021-10-28 22:59:27.552825
DNR02905,39,Female,VIC,2016-09-25 22:59:27.552825
DNR02906,60,Other,TAS,2019-07-19 22:59:27.552825
DNR02907,36,Female,ACT,2018-01-15 22:59:27.552825
DNR02908,33,Male,NSW,2022-02-26 22:59:27.552825
DNR02909,68,Male,QLD,2022-12-20 22:59:27.552825
DNR02910,71,Male,NSW,2015-07-20 22:59:27.552825
DNR02911,43,Female,NT,2017-02-14 22:59:27.552825
DNR02912,78,Male,VIC,2016-11-07 22:59:27.552825
DNR02913,47,Other,VIC,2016-10-11 22:59:27.552825
DNR02914,60,Male,NT,2018-02-21 22:59:27.552825
DNR02915,73,Male,SA,2016-12-06 22:59:27.552825
DNR02916,42,Male,SA,2020-05-25 22:59:27.552825
DNR02917,76,Female,NSW,2015-05-30 22:59:27.552825
DNR02918,75,Other,WA,2020-12-12 22:59:27.552825
DNR02919,52,Male,SA,2018-10-06 22:59:27.552825
DNR02920,27,Male,SA,2015-10-11 22:59:27.552825
DNR02921,26,Other,NSW,2018-10-10 22:59:27.552825
DNR02922,22,Male,TAS,2020-02-11 22:59:27.552825
DNR02923,58,Other,NT,2021-04-21 22:59:27.552825
DNR02924,40,Male,NSW,2015-12-29 22:59:27.552825
DNR02925,23,Other,ACT,2021-01-20 22:59:27.552825
DNR02926,26,Male,NSW,2019-04-06 22:59:27.552825
DNR02927,68,Female,NSW,2015-12-22 22:59:27.552825
DNR02928,79,Male,TAS,2020-04-15 22:59:27.552825
DNR02929,53,Male,NT,2019-03-07 22:59:27.552825
DNR02930,43,Male,WA,2021-06-03 22:59:27.552825
DNR02931,79,Female,NT,2022-05-05 22:59:27.552825
DNR02932,68,Female,SA,2023-02-19 22:59:27.552825
DNR02933,46,Other,VIC,2021-12-22 22:59:27.552825
DNR02934,59,Other,NSW,2018-10-27 22:59:27.552825
DNR02935,56,Male,ACT,2015-09-18 22:59:27.552825
DNR02936,21,Male,VIC,2018-12-28 22:59:27.552825
DNR02937,40,Male,WA,2022-10-22 22:59:27.552825
DNR02938,63,Male,ACT,2017-09-22 22:59:27.552825
DNR02939,78,Female,NSW,2019-03-02 22:59:27.552825
DNR02940,30,Male,NT,2021-02-18 22:59:27.552825
DNR02941,32,Male,ACT,2022-10-28 22:59:27.552825
DNR02942,40,Male,NSW,2022-08-10 22:59:27.552825
DNR02943,66,Female,TAS,2016-03-16 22:59:27.552825
DNR02944,28,Female,QLD,2021-08-02 22:59:27.552825
DNR02945,78,Other,NSW,2016-07-04 22:59:27.552825
DNR02946,64,Male,NT,2022-11-15 22:59:27.552825
DNR02947,38,Male,VIC,2017-10-31 22:59:27.552825
DNR02948,22,Female,QLD,2018-12-31 22:59:27.552825
DNR02949,37,Male,SA,2015-07-15 22:59:27.552825
DNR02950,18,Female,NSW,2021-11-12 22:59:27.552825
DNR02951,20,Male,ACT,2021-08-12 22:59:27.552825
