DonationID,DonorID,DonationDate,Amount,CampaignID
DNT010954,DNR03688,2017-10-23,10.93,CAMP002
DNT010955,DNR00060,2016-08-12,72.13,CAMP001
DNT010956,DNR04069,2017-11-20,30.11,CAMP006
DNT010957,DNR00148,2025-03-20,81.02,CAMP009
DNT010958,DNR01502,2019-06-07,16.38,CAMP006
DNT010959,DNR04041,2021-02-02,287.88,CAMP008
DNT010960,DNR00210,2023-07-11,27.71,CAMP005
DNT010961,DNR01188,2023-05-12,211.97,CAMP008
DNT010962,DNR04566,2023-02-02,32.63,CAMP004
DNT010963,DNR03292,2017-02-05,144.6,CAMP006
DNT010964,DNR02112,2023-04-05,62.62,CAMP008
DNT010965,DNR04856,2016-10-26,28.28,CAMP001
DNT010966,DNR04866,2016-04-17,32.87,CAMP006
DNT010967,DNR04675,2015-08-23,47.51,CAMP008
DNT010968,DNR04745,2019-09-05,94.33,CAMP005
DNT010969,DNR00364,2017-01-13,32.05,CAMP003
DNT010970,DNR02234,2023-06-29,31.03,CAMP005
DNT010971,DNR02848,2023-08-16,132.45,CAMP003
DNT010972,DNR04324,2017-09-15,22.99,CAMP006
DNT010973,DNR04111,2015-08-02,15.03,CAMP006
DNT010974,DNR04153,2018-08-05,115.7,CAMP005
DNT010975,DNR03441,2024-04-18,109.74,CAMP007
DNT010976,DNR01567,2016-11-04,93.9,CAMP007
DNT010977,DNR00681,2019-09-05,284.62,CAMP006
DNT010978,DNR04365,2020-08-05,67.44,CAMP006
DNT010979,DNR03235,2020-12-27,17.03,CAMP004
DNT010980,DNR00630,2019-06-22,13.66,CAMP004
DNT010981,DNR03922,2023-08-05,26.96,CAMP003
DNT010982,DNR03313,2023-07-24,41.48,CAMP010
DNT010983,DNR03143,2019-06-18,44.11,CAMP007
DNT010984,DNR00561,2024-07-25,91.52,CAMP003
DNT010985,DNR02660,2021-11-20,267.74,CAMP009
DNT010986,DNR04217,2022-08-18,42.52,CAMP009
DNT010987,DNR04847,2017-02-27,26.47,CAMP006
DNT010988,DNR01001,2025-04-05,136.98,CAMP007
DNT010989,DNR04749,2016-03-08,253.22,CAMP003
DNT010990,DNR04197,2021-06-25,18.85,CAMP003
DNT010991,DNR01879,2018-03-12,195.46,CAMP001
DNT010992,DNR02943,2019-06-03,128.91,CAMP006
DNT010993,DNR02473,2018-10-03,40.24,CAMP003
DNT010994,DNR00519,2024-05-17,125.82,CAMP001
DNT010995,DNR04687,2017-06-12,21.11,CAMP008
DNT010996,DNR00176,2023-08-25,25.2,CAMP008
DNT010997,DNR02911,2018-12-01,53.1,CAMP008
DNT010998,DNR00820,2019-10-01,96.18,CAMP008
DNT010999,DNR03471,2023-01-07,144.63,CAMP005
DNT011000,DNR00185,2024-06-10,13.64,CAMP007
DNT011001,DNR01013,2022-09-04,38.92,CAMP003
DNT011002,DNR01140,2021-12-21,90.7,CAMP010
DNT011003,DNR00587,2016-01-14,392.72,CAMP002
DNT011004,DNR02488,2021-09-07,74.79,CAMP006
DNT011005,DNR03348,2017-05-23,50.76,CAMP001
DNT011006,DNR00099,2023-01-09,93.43,CAMP002
DNT011007,DNR02374,2023-07-31,103.94,CAMP007
DNT011008,DNR01433,2016-02-27,31.04,CAMP009
DNT011009,DNR03584,2016-12-16,202.54,CAMP007
DNT011010,DNR04342,2025-03-09,139.66,CAMP010
DNT011011,DNR01217,2024-05-23,21.44,CAMP008
DNT011012,DNR04669,2024-12-02,314.4,CAMP008
DNT011013,DNR01194,2015-05-19,418.64,CAMP010
DNT011014,DNR04665,2019-07-17,84.66,CAMP003
DNT011015,DNR01430,2017-07-22,53.54,CAMP006
DNT011016,DNR02627,2015-08-19,125.86,CAMP002
DNT011017,DNR04040,2020-10-02,14.07,CAMP009
DNT011018,DNR02626,2018-07-17,21.98,CAMP007
DNT011019,DNR01613,2015-12-05,55.96,CAMP003
DNT011020,DNR00586,2019-02-18,45.41,CAMP006
DNT011021,DNR03843,2019-07-10,341.58,CAMP010
DNT011022,DNR01178,2019-10-05,109.31,CAMP001
DNT011023,DNR00515,2024-02-12,84.04,CAMP007
DNT011024,DNR04196,2018-11-18,63.43,CAMP009
DNT011025,DNR02197,2020-07-07,12.13,CAMP005
DNT011026,DNR00534,2022-01-23,42.59,CAMP009
DNT011027,DNR01544,2017-03-29,235.1,CAMP008
DNT011028,DNR01473,2021-01-10,21.99,CAMP008
DNT011029,DNR04259,2016-04-10,234.98,CAMP006
DNT011030,DNR02194,2024-10-23,11.99,CAMP003
DNT011031,DNR02344,2022-10-25,35.77,CAMP004
DNT011032,DNR02525,2018-02-16,33.76,CAMP001
DNT011033,DNR04824,2016-08-10,374.87,CAMP006
DNT011034,DNR04576,2018-11-07,37.61,CAMP007
DNT011035,DNR04684,2015-07-28,79.55,CAMP010
DNT011036,DNR04831,2023-10-25,61.51,CAMP009
DNT011037,DNR00507,2019-06-03,111.15,CAMP005
DNT011038,DNR04216,2024-04-03,62.63,CAMP002
DNT011039,DNR01065,2018-12-17,25.26,CAMP007
DNT011040,DNR01834,2021-11-13,78.37,CAMP007
DNT011041,DNR02408,2024-01-19,92.42,CAMP005
DNT011042,DNR04742,2018-09-18,165.93,CAMP002
DNT011043,DNR00936,2018-01-27,89.69,CAMP007
DNT011044,DNR01510,2020-04-21,13.98,CAMP001
DNT011045,DNR00055,2019-06-29,46.67,CAMP006
DNT011046,DNR02362,2023-09-11,37.68,CAMP006
DNT011047,DNR00776,2020-06-26,42.41,CAMP006
DNT011048,DNR00564,2022-01-02,84.29,CAMP003
DNT011049,DNR01527,2015-01-25,28.33,CAMP003
DNT011050,DNR01562,2023-04-08,22.58,CAMP001
DNT011051,DNR02945,2019-01-11,25.86,CAMP004
DNT011052,DNR01154,2023-10-08,75.29,CAMP007
DNT011053,DNR01300,2025-03-21,290.39,CAMP001
DNT011054,DNR04505,2017-06-01,78.55,CAMP010
DNT011055,DNR04641,2017-03-29,29.04,CAMP010
DNT011056,DNR03162,2017-06-03,199.05,CAMP002
DNT011057,DNR01773,2015-01-01,57.88,CAMP010
DNT011058,DNR02182,2024-02-06,158.46,CAMP002
DNT011059,DNR04617,2017-06-27,323.28,CAMP005
DNT011060,DNR04043,2020-01-12,25.43,CAMP008
DNT011061,DNR01823,2018-08-24,283.44,CAMP005
DNT011062,DNR02156,2019-11-04,21.21,CAMP001
DNT011063,DNR04062,2022-11-04,39.79,CAMP001
DNT011064,DNR04279,2024-04-03,93.7,CAMP005
DNT011065,DNR03590,2020-03-06,15.84,CAMP002
DNT011066,DNR02246,2025-02-27,292.85,CAMP003
DNT011067,DNR03080,2021-01-21,356.72,CAMP002
DNT011068,DNR02420,2021-03-30,42.73,CAMP009
DNT011069,DNR01419,2018-12-14,209.9,CAMP005
DNT011070,DNR01786,2018-07-19,19.82,CAMP001
DNT011071,DNR00372,2022-02-09,174.57,CAMP003
DNT011072,DNR04501,2022-04-05,19.75,CAMP008
DNT011073,DNR04677,2023-10-07,36.24,CAMP004
DNT011074,DNR01822,2018-07-20,64.28,CAMP008
DNT011075,DNR01647,2020-06-22,152.0,CAMP001
DNT011076,DNR03160,2017-10-06,66.7,CAMP008
DNT011077,DNR03219,2020-03-17,21.36,CAMP010
DNT011078,DNR04039,2020-06-25,130.29,CAMP009
DNT011079,DNR02885,2018-08-15,22.28,CAMP007
DNT011080,DNR02412,2018-08-08,44.56,CAMP003
DNT011081,DNR01555,2016-03-01,72.88,CAMP002
DNT011082,DNR00304,2022-11-27,104.94,CAMP001
DNT011083,DNR04663,2022-10-18,15.6,CAMP010
DNT011084,DNR02416,2020-03-12,124.01,CAMP010
DNT011085,DNR01203,2020-06-11,253.5,CAMP007
DNT011086,DNR04720,2015-06-18,108.04,CAMP001
DNT011087,DNR01320,2023-05-15,67.32,CAMP006
DNT011088,DNR02767,2024-03-11,40.02,CAMP001
DNT011089,DNR00975,2021-03-25,121.14,CAMP010
DNT011090,DNR02559,2021-11-14,161.76,CAMP004
DNT011091,DNR01580,2023-07-06,81.34,CAMP005
DNT011092,DNR01916,2023-02-28,64.67,CAMP001
DNT011093,DNR00750,2023-06-25,135.24,CAMP008
DNT011094,DNR00734,2021-09-24,30.03,CAMP007
DNT011095,DNR02387,2015-08-16,293.07,CAMP001
DNT011096,DNR02906,2021-11-01,536.15,CAMP005
DNT011097,DNR02110,2024-04-25,92.93,CAMP004
DNT011098,DNR00851,2022-04-09,101.46,CAMP001
DNT011099,DNR04410,2023-05-12,96.95,CAMP004
DNT011100,DNR03499,2018-11-16,250.57,CAMP004
DNT011101,DNR01800,2024-11-17,278.54,CAMP006
DNT011102,DNR02814,2020-06-25,95.46,CAMP004
DNT011103,DNR00456,2023-08-13,146.85,CAMP005
DNT011104,DNR02885,2020-01-16,91.61,CAMP010
DNT011105,DNR01685,2022-01-09,91.97,CAMP003
DNT011106,DNR02086,2021-06-24,105.6,CAMP007
DNT011107,DNR00427,2022-12-12,145.59,CAMP003
DNT011108,DNR01913,2022-05-16,12.73,CAMP005
DNT011109,DNR01453,2019-09-14,70.86,CAMP002
DNT011110,DNR01312,2017-01-16,76.35,CAMP010
DNT011111,DNR02790,2023-07-04,78.15,CAMP010
DNT011112,DNR00754,2021-07-19,170.29,CAMP008
DNT011113,DNR00388,2019-11-24,181.6,CAMP004
DNT011114,DNR02747,2023-06-10,303.12,CAMP001
DNT011115,DNR03323,2019-07-17,14.4,CAMP002
DNT011116,DNR01809,2019-11-14,208.05,CAMP007
DNT011117,DNR04191,2018-03-31,210.3,CAMP007
DNT011118,DNR04559,2017-07-19,61.94,CAMP002
DNT011119,DNR00657,2021-05-22,30.61,CAMP008
DNT011120,DNR04371,2020-09-15,52.91,CAMP001
DNT011121,DNR04164,2018-12-04,65.44,CAMP004
DNT011122,DNR03739,2022-07-27,70.17,CAMP008
DNT011123,DNR00575,2017-12-31,19.3,CAMP005
DNT011124,DNR02468,2023-01-26,263.38,CAMP008
DNT011125,DNR01479,2017-03-15,62.17,CAMP008
DNT011126,DNR04465,2024-04-20,17.61,CAMP009
DNT011127,DNR03575,2023-06-24,206.8,CAMP001
DNT011128,DNR02726,2019-10-24,12.84,CAMP001
DNT011129,DNR01987,2020-02-22,187.34,CAMP009
DNT011130,DNR04535,2016-02-25,35.82,CAMP007
DNT011131,DNR00500,2015-09-03,30.13,CAMP009
DNT011132,DNR00480,2018-01-22,117.07,CAMP002
DNT011133,DNR04266,2015-04-29,29.74,CAMP008
DNT011134,DNR00109,2017-01-15,164.71,CAMP001
DNT011135,DNR04513,2018-09-10,59.27,CAMP004
DNT011136,DNR03588,2016-09-09,62.28,CAMP008
DNT011137,DNR00738,2018-12-07,465.9,CAMP004
DNT011138,DNR04694,2019-04-26,130.35,CAMP003
DNT011139,DNR00684,2020-04-04,71.78,CAMP007
DNT011140,DNR03352,2021-01-28,57.92,CAMP005
DNT011141,DNR03985,2024-05-08,161.28,CAMP001
DNT011142,DNR01890,2016-09-20,199.87,CAMP004
DNT011143,DNR01280,2021-07-06,26.24,CAMP004
DNT011144,DNR00794,2017-10-27,114.57,CAMP001
DNT011145,DNR01566,2016-11-08,36.46,CAMP010
DNT011146,DNR01523,2018-05-19,167.95,CAMP005
DNT011147,DNR02249,2024-05-11,197.21,CAMP002
DNT011148,DNR04562,2017-01-23,10.46,CAMP008
DNT011149,DNR03931,2022-11-24,113.59,CAMP009
DNT011150,DNR02098,2022-08-04,42.94,CAMP002
DNT011151,DNR03139,2017-11-09,116.24,CAMP010
DNT011152,DNR00025,2021-06-15,180.04,CAMP010
DNT011153,DNR04330,2022-11-22,32.87,CAMP004
DNT011154,DNR00591,2019-07-26,12.5,CAMP002
DNT011155,DNR04709,2015-06-01,87.93,CAMP005
DNT011156,DNR03864,2015-11-06,137.31,CAMP007
DNT011157,DNR03528,2019-02-11,170.44,CAMP005
DNT011158,DNR03877,2019-12-25,108.72,CAMP005
DNT011159,DNR04245,2018-07-24,63.96,CAMP002
DNT011160,DNR00001,2021-11-20,124.46,CAMP003
DNT011161,DNR02651,2020-10-18,50.62,CAMP006
DNT011162,DNR01021,2015-04-02,133.8,CAMP006
DNT011163,DNR02147,2022-01-01,36.3,CAMP001
DNT011164,DNR03415,2017-08-19,18.45,CAMP001
DNT011165,DNR03544,2015-10-06,12.22,CAMP010
DNT011166,DNR03832,2018-07-02,47.32,CAMP009
DNT011167,DNR02493,2021-03-20,363.57,CAMP002
DNT011168,DNR00269,2023-07-10,129.4,CAMP002
DNT011169,DNR00803,2020-07-31,57.74,CAMP009
DNT011170,DNR01304,2018-01-22,37.4,CAMP005
DNT011171,DNR04664,2017-01-12,14.64,CAMP006
DNT011172,DNR00683,2023-05-17,157.64,CAMP003
DNT011173,DNR01302,2019-12-01,10.72,CAMP007
DNT011174,DNR04038,2019-01-14,100.78,CAMP002
DNT011175,DNR03811,2020-05-28,48.29,CAMP005
DNT011176,DNR00377,2022-06-23,515.0,CAMP004
DNT011177,DNR01831,2023-04-23,47.95,CAMP008
DNT011178,DNR02153,2018-12-20,152.2,CAMP002
DNT011179,DNR03598,2019-02-09,50.21,CAMP001
DNT011180,DNR01717,2024-06-29,76.81,CAMP002
DNT011181,DNR04621,2022-12-21,123.08,CAMP002
DNT011182,DNR01508,2020-05-18,23.91,CAMP008
DNT011183,DNR04518,2025-03-18,23.5,CAMP001
DNT011184,DNR03200,2021-05-30,68.38,CAMP001
DNT011185,DNR01146,2024-11-03,250.5,CAMP010
DNT011186,DNR00619,2017-10-16,143.25,CAMP001
DNT011187,DNR00639,2024-11-26,143.01,CAMP003
DNT011188,DNR03833,2023-09-12,37.28,CAMP005
DNT011189,DNR04798,2016-01-30,27.8,CAMP008
DNT011190,DNR01021,2022-09-09,349.49,CAMP008
DNT011191,DNR04649,2018-11-22,220.04,CAMP010
DNT011192,DNR02770,2015-11-29,35.8,CAMP005
DNT011193,DNR02219,2023-02-11,35.79,CAMP005
DNT011194,DNR02289,2016-08-06,25.94,CAMP007
DNT011195,DNR02189,2024-04-27,91.94,CAMP001
DNT011196,DNR04487,2017-12-14,196.25,CAMP001
DNT011197,DNR00270,2015-12-28,218.58,CAMP001
DNT011198,DNR00375,2024-10-16,20.6,CAMP008
DNT011199,DNR01652,2024-10-06,29.75,CAMP008
DNT011200,DNR04414,2016-08-07,119.93,CAMP004
DNT011201,DNR02601,2015-11-07,172.77,CAMP005
DNT011202,DNR01742,2024-10-25,29.19,CAMP007
DNT011203,DNR03842,2019-08-19,71.81,CAMP006
DNT011204,DNR01967,2024-12-23,82.65,CAMP002
DNT011205,DNR01810,2016-02-02,12.14,CAMP007
DNT011206,DNR00048,2018-12-26,58.86,CAMP002
DNT011207,DNR03131,2018-04-24,66.65,CAMP004
DNT011208,DNR01081,2016-03-25,164.2,CAMP004
DNT011209,DNR03540,2016-03-08,81.1,CAMP005
DNT011210,DNR03412,2019-10-16,64.1,CAMP001
DNT011211,DNR02230,2018-08-18,139.51,CAMP003
DNT011212,DNR02145,2017-07-25,17.86,CAMP008
DNT011213,DNR00858,2015-07-01,215.47,CAMP006
DNT011214,DNR04859,2018-11-15,270.19,CAMP003
DNT011215,DNR02980,2016-08-05,77.65,CAMP002
DNT011216,DNR04404,2019-08-27,156.88,CAMP006
DNT011217,DNR02101,2021-03-13,152.69,CAMP003
DNT011218,DNR01398,2020-09-09,44.62,CAMP007
DNT011219,DNR01029,2016-11-21,368.91,CAMP007
DNT011220,DNR04011,2024-10-19,86.02,CAMP002
DNT011221,DNR00776,2015-08-14,12.15,CAMP004
DNT011222,DNR00629,2020-08-19,177.84,CAMP003
DNT011223,DNR00299,2015-07-28,338.89,CAMP008
DNT011224,DNR00789,2024-01-21,153.26,CAMP008
DNT011225,DNR00383,2018-12-21,11.63,CAMP004
DNT011226,DNR04603,2024-10-29,115.59,CAMP004
DNT011227,DNR01020,2024-08-09,66.64,CAMP006
DNT011228,DNR03822,2016-03-09,81.22,CAMP006
DNT011229,DNR00620,2016-11-19,107.06,CAMP006
DNT011230,DNR02252,2021-04-20,68.71,CAMP002
DNT011231,DNR02243,2021-04-17,261.35,CAMP008
DNT011232,DNR00955,2021-06-15,22.96,CAMP007
DNT011233,DNR04749,2024-01-30,140.75,CAMP002
DNT011234,DNR00013,2024-04-02,73.22,CAMP008
DNT011235,DNR02067,2021-07-14,506.26,CAMP001
DNT011236,DNR03078,2023-10-18,44.21,CAMP010
DNT011237,DNR03928,2024-11-02,311.03,CAMP007
DNT011238,DNR03642,2022-05-13,28.73,CAMP006
DNT011239,DNR03904,2024-05-07,368.01,CAMP009
DNT011240,DNR00782,2024-10-08,56.45,CAMP003
DNT011241,DNR02409,2021-04-02,20.79,CAMP009
DNT011242,DNR01860,2018-09-12,108.15,CAMP005
DNT011243,DNR00549,2017-08-22,106.2,CAMP005
DNT011244,DNR03513,2025-04-18,124.42,CAMP006
DNT011245,DNR01648,2023-09-25,136.33,CAMP003
DNT011246,DNR02622,2019-03-05,24.0,CAMP004
DNT011247,DNR04835,2016-06-26,10.96,CAMP010
DNT011248,DNR00568,2024-09-08,127.25,CAMP006
DNT011249,DNR04779,2019-10-27,95.33,CAMP005
DNT011250,DNR02702,2017-10-25,73.35,CAMP010
DNT011251,DNR03704,2019-04-28,200.14,CAMP008
DNT011252,DNR00558,2019-03-23,274.84,CAMP007
DNT011253,DNR01368,2017-05-07,77.66,CAMP001
DNT011254,DNR02357,2020-02-25,145.86,CAMP006
DNT011255,DNR03440,2024-08-07,19.66,CAMP005
DNT011256,DNR00241,2018-09-10,130.88,CAMP010
DNT011257,DNR01153,2017-08-10,26.48,CAMP009
DNT011258,DNR02575,2020-02-09,48.12,CAMP003
DNT011259,DNR00176,2022-10-22,75.06,CAMP004
DNT011260,DNR04755,2019-04-26,58.01,CAMP004
DNT011261,DNR03854,2017-02-04,91.27,CAMP004
DNT011262,DNR02979,2023-06-07,193.6,CAMP009
DNT011263,DNR03068,2023-01-04,212.29,CAMP008
DNT011264,DNR04515,2018-08-17,17.06,CAMP009
DNT011265,DNR00399,2022-04-12,186.39,CAMP004
DNT011266,DNR03257,2015-01-16,164.07,CAMP003
DNT011267,DNR01577,2017-08-20,312.48,CAMP005
DNT011268,DNR01380,2019-12-25,636.98,CAMP002
DNT011269,DNR01308,2019-07-17,23.41,CAMP005
DNT011270,DNR04775,2016-06-08,49.71,CAMP002
DNT011271,DNR03643,2018-07-07,64.68,CAMP010
DNT011272,DNR03603,2024-02-10,103.3,CAMP002
DNT011273,DNR00944,2015-08-16,54.52,CAMP007
DNT011274,DNR03317,2020-06-07,202.24,CAMP010
DNT011275,DNR03724,2021-06-03,51.29,CAMP004
DNT011276,DNR04574,2018-04-23,40.8,CAMP006
DNT011277,DNR02482,2019-07-26,84.96,CAMP009
DNT011278,DNR01921,2017-07-18,166.13,CAMP010
DNT011279,DNR01941,2015-08-02,41.09,CAMP003
DNT011280,DNR02222,2015-09-30,42.84,CAMP001
DNT011281,DNR00602,2023-08-09,10.98,CAMP003
DNT011282,DNR01707,2015-12-13,119.1,CAMP003
DNT011283,DNR02109,2020-05-18,128.75,CAMP003
DNT011284,DNR01755,2020-09-12,10.99,CAMP004
DNT011285,DNR01886,2020-09-06,77.45,CAMP003
DNT011286,DNR00196,2023-05-15,56.49,CAMP005
DNT011287,DNR00041,2017-12-23,61.51,CAMP008
DNT011288,DNR02860,2021-09-28,106.03,CAMP003
DNT011289,DNR00364,2018-06-13,18.53,CAMP010
DNT011290,DNR00500,2023-05-12,178.09,CAMP006
DNT011291,DNR01258,2021-12-14,51.2,CAMP001
DNT011292,DNR03986,2023-03-08,124.48,CAMP004
DNT011293,DNR04454,2015-05-06,21.17,CAMP001
DNT011294,DNR00382,2019-12-10,38.03,CAMP002
DNT011295,DNR02500,2022-03-27,32.18,CAMP003
DNT011296,DNR04791,2016-05-29,12.86,CAMP005
DNT011297,DNR02882,2019-10-14,174.21,CAMP009
DNT011298,DNR00622,2015-01-19,71.92,CAMP009
DNT011299,DNR03740,2020-03-17,153.56,CAMP003
DNT011300,DNR01941,2024-12-10,36.53,CAMP008
DNT011301,DNR00165,2022-10-27,171.84,CAMP002
DNT011302,DNR01212,2023-08-26,93.07,CAMP009
DNT011303,DNR02420,2025-03-16,39.69,CAMP004
DNT011304,DNR04215,2016-02-13,257.32,CAMP002
DNT011305,DNR04419,2017-01-27,18.46,CAMP005
DNT011306,DNR00448,2023-10-07,72.71,CAMP007
DNT011307,DNR02390,2018-07-14,30.01,CAMP006
DNT011308,DNR00172,2019-01-02,201.06,CAMP009
DNT011309,DNR03167,2022-07-08,126.19,CAMP007
DNT011310,DNR01747,2016-05-29,235.02,CAMP006
DNT011311,DNR00344,2021-11-17,139.62,CAMP008
DNT011312,DNR02153,2021-07-09,32.6,CAMP007
DNT011313,DNR04198,2018-07-09,116.93,CAMP007
DNT011314,DNR00490,2025-04-18,61.39,CAMP008
DNT011315,DNR00278,2020-02-07,14.22,CAMP006
DNT011316,DNR02696,2018-03-16,65.11,CAMP010
DNT011317,DNR03718,2019-09-12,50.23,CAMP005
DNT011318,DNR01163,2016-02-28,61.74,CAMP004
DNT011319,DNR02006,2022-07-07,153.44,CAMP008
DNT011320,DNR01831,2015-08-02,218.02,CAMP009
DNT011321,DNR03941,2018-02-20,132.2,CAMP009
DNT011322,DNR01644,2022-08-31,454.64,CAMP004
DNT011323,DNR03315,2017-02-26,47.57,CAMP009
DNT011324,DNR00909,2020-08-05,18.24,CAMP002
DNT011325,DNR01050,2023-11-12,62.92,CAMP007
DNT011326,DNR04490,2024-09-08,10.36,CAMP004
DNT011327,DNR02169,2021-10-08,111.16,CAMP004
DNT011328,DNR03540,2022-11-06,10.47,CAMP008
DNT011329,DNR03519,2023-11-23,85.58,CAMP003
DNT011330,DNR01800,2015-05-03,35.06,CAMP005
DNT011331,DNR02416,2016-04-02,44.01,CAMP005
DNT011332,DNR03144,2022-01-03,61.91,CAMP003
DNT011333,DNR02772,2019-12-04,154.8,CAMP004
DNT011334,DNR02988,2017-02-11,85.38,CAMP009
DNT011335,DNR03039,2022-06-27,54.74,CAMP003
DNT011336,DNR00050,2015-08-03,11.18,CAMP010
DNT011337,DNR02479,2016-05-19,85.9,CAMP009
DNT011338,DNR02853,2016-04-12,286.68,CAMP010
DNT011339,DNR02774,2022-10-28,469.86,CAMP001
DNT011340,DNR01510,2024-08-11,19.84,CAMP005
DNT011341,DNR03442,2018-11-02,16.14,CAMP005
DNT011342,DNR01376,2023-08-20,91.15,CAMP009
DNT011343,DNR02750,2016-07-08,22.49,CAMP008
DNT011344,DNR01543,2019-10-16,36.83,CAMP007
DNT011345,DNR00098,2018-08-18,11.94,CAMP001
DNT011346,DNR03456,2023-09-11,76.85,CAMP007
DNT011347,DNR02982,2016-11-09,352.65,CAMP002
DNT011348,DNR03975,2023-04-08,22.72,CAMP009
DNT011349,DNR03221,2018-01-04,42.8,CAMP003
DNT011350,DNR04645,2019-07-29,32.22,CAMP009
DNT011351,DNR01084,2017-06-20,31.3,CAMP005
DNT011352,DNR03615,2019-12-05,51.44,CAMP004
DNT011353,DNR04009,2020-05-30,20.05,CAMP005
DNT011354,DNR01458,2016-10-15,18.29,CAMP002
DNT011355,DNR00483,2023-04-23,85.98,CAMP008
DNT011356,DNR00951,2016-02-16,498.73,CAMP008
DNT011357,DNR04081,2015-05-11,212.33,CAMP008
DNT011358,DNR01974,2017-10-20,90.05,CAMP008
DNT011359,DNR01419,2015-12-22,200.59,CAMP007
DNT011360,DNR01910,2023-11-01,63.35,CAMP002
DNT011361,DNR00857,2025-01-23,32.5,CAMP008
DNT011362,DNR00802,2015-12-08,460.67,CAMP006
DNT011363,DNR00577,2015-08-09,152.55,CAMP005
DNT011364,DNR01204,2019-03-14,400.25,CAMP002
DNT011365,DNR02129,2017-05-19,243.55,CAMP003
DNT011366,DNR03361,2017-01-09,139.35,CAMP004
DNT011367,DNR02528,2025-01-15,225.94,CAMP004
DNT011368,DNR04060,2018-04-12,82.01,CAMP005
DNT011369,DNR00105,2019-05-12,74.81,CAMP002
DNT011370,DNR02843,2016-01-28,125.93,CAMP009
DNT011371,DNR04314,2021-01-09,91.93,CAMP009
DNT011372,DNR04808,2023-11-16,24.55,CAMP009
DNT011373,DNR03963,2019-12-28,130.8,CAMP005
DNT011374,DNR02673,2024-09-30,30.42,CAMP004
DNT011375,DNR03331,2024-05-12,89.75,CAMP009
DNT011376,DNR02350,2023-12-28,35.47,CAMP008
DNT011377,DNR04744,2016-07-04,65.67,CAMP007
DNT011378,DNR02116,2020-10-05,19.56,CAMP005
DNT011379,DNR02647,2017-04-09,98.78,CAMP008
DNT011380,DNR01138,2018-11-02,20.55,CAMP005
DNT011381,DNR02911,2017-02-12,226.06,CAMP002
DNT011382,DNR00787,2021-12-24,37.36,CAMP006
DNT011383,DNR04267,2019-08-04,177.59,CAMP002
DNT011384,DNR02069,2021-05-26,113.42,CAMP010
DNT011385,DNR02155,2019-12-08,60.49,CAMP009
DNT011386,DNR01922,2021-05-22,167.55,CAMP007
DNT011387,DNR04228,2015-12-05,36.22,CAMP003
DNT011388,DNR02897,2015-03-18,107.98,CAMP010
DNT011389,DNR01367,2015-11-28,86.81,CAMP008
DNT011390,DNR01405,2017-08-15,14.71,CAMP001
DNT011391,DNR00529,2017-05-17,183.11,CAMP009
DNT011392,DNR01758,2018-06-10,48.4,CAMP007
DNT011393,DNR03386,2020-06-27,76.27,CAMP010
DNT011394,DNR02837,2021-04-23,172.68,CAMP002
DNT011395,DNR03843,2015-07-22,62.17,CAMP008
DNT011396,DNR01470,2017-11-14,54.18,CAMP006
DNT011397,DNR00961,2019-12-25,232.78,CAMP006
DNT011398,DNR04117,2023-05-03,67.85,CAMP004
DNT011399,DNR00736,2016-09-24,18.45,CAMP005
DNT011400,DNR04761,2018-09-10,107.55,CAMP009
DNT011401,DNR02269,2015-08-16,14.72,CAMP007
DNT011402,DNR01500,2023-04-04,56.89,CAMP001
DNT011403,DNR02676,2020-12-10,28.52,CAMP002
DNT011404,DNR02051,2022-09-08,267.38,CAMP001
DNT011405,DNR00332,2023-04-01,63.68,CAMP009
DNT011406,DNR04543,2018-05-24,15.69,CAMP010
DNT011407,DNR02643,2021-10-23,10.27,CAMP001
DNT011408,DNR01159,2015-10-21,38.02,CAMP003
DNT011409,DNR04181,2015-10-20,15.23,CAMP006
DNT011410,DNR03290,2016-09-09,60.28,CAMP006
DNT011411,DNR02619,2018-12-06,29.19,CAMP009
DNT011412,DNR00707,2022-06-10,126.58,CAMP009
DNT011413,DNR03859,2023-07-05,114.12,CAMP004
DNT011414,DNR03900,2021-05-26,157.89,CAMP001
DNT011415,DNR01322,2023-07-11,487.84,CAMP010
DNT011416,DNR01321,2024-03-05,33.97,CAMP009
DNT011417,DNR04129,2017-11-17,211.08,CAMP002
DNT011418,DNR00248,2024-06-11,307.08,CAMP010
DNT011419,DNR04081,2015-01-18,350.85,CAMP010
DNT011420,DNR01118,2017-05-06,120.97,CAMP004
DNT011421,DNR03203,2015-10-25,19.51,CAMP007
DNT011422,DNR02664,2024-02-24,40.52,CAMP002
DNT011423,DNR03559,2017-07-02,137.96,CAMP009
DNT011424,DNR01005,2018-08-02,24.59,CAMP005
DNT011425,DNR03403,2022-07-03,133.54,CAMP010
DNT011426,DNR01721,2023-05-27,127.02,CAMP009
DNT011427,DNR03610,2021-04-28,54.45,CAMP009
DNT011428,DNR01134,2018-12-27,28.95,CAMP008
DNT011429,DNR01810,2015-09-24,170.61,CAMP003
DNT011430,DNR00054,2025-03-25,78.94,CAMP009
DNT011431,DNR04421,2015-04-06,85.05,CAMP003
DNT011432,DNR00055,2019-11-06,128.19,CAMP009
DNT011433,DNR01641,2019-12-20,243.65,CAMP002
DNT011434,DNR04254,2015-04-15,470.87,CAMP007
