DonationID,DonorID,DonationDate,Amount,CampaignID
DNT008909,DNR02487,2/05/2024,70.6,CAMP006
DNT008910,DNR02844,10/02/2024,146.85,CAMP005
DNT008911,DNR02690,16/02/2024,132.18,CAMP006
DNT008912,DNR04866,5/04/2018,23.33,CAMP003
DNT008913,DNR04754,29/04/2023,16.16,CAMP002
DNT008914,DNR03217,13/12/2017,135.56,CAMP005
DNT008915,DNR02992,13/04/2017,11.7,CAMP006
DNT008916,DNR01885,16/05/2020,36.1,CAMP010
DNT008917,DNR02370,2/12/2020,135.64,CAMP006
DNT008918,DNR01893,30/04/2021,14.35,CAMP005
DNT008919,DNR03839,6/05/2024,43.14,CAMP002
DNT008920,DNR04010,11/02/2024,103.8,CAMP001
DNT008921,DNR01273,12/11/2020,328.22,CAMP010
DNT008922,DNR00697,20/01/2019,29.39,CAMP006
DNT008923,DNR04215,5/11/2019,31.08,CAMP001
DNT008924,DNR03125,22/06/2021,181.16,CAMP001
DNT008925,DNR03164,23/03/2017,40.01,CAMP006
DNT008926,DNR03720,2/08/2023,198.39,CAMP001
DNT008927,DNR02355,3/12/2019,273.18,CAMP002
DNT008928,DNR00672,24/11/2016,37.72,CAMP001
DNT008929,DNR03298,9/02/2022,37.73,CAMP007
DNT008930,DNR00940,27/03/2016,45.96,CAMP004
DNT008931,DNR01762,8/01/2022,31.87,CAMP004
DNT008932,DNR01097,14/03/2018,13.73,CAMP004
DNT008933,DNR02743,25/09/2016,123.9,CAMP005
DNT008934,DNR03423,28/04/2019,75.46,CAMP009
DNT008935,DNR02353,20/02/2019,30.39,CAMP005
DNT008936,DNR04838,6/03/2024,154,CAMP010
DNT008937,DNR00348,27/03/2020,434.92,CAMP002
DNT008938,DNR04704,1/03/2022,333.22,CAMP008
DNT008939,DNR01089,20/10/2015,87.84,CAMP008
DNT008940,DNR00820,22/07/2024,18.79,CAMP009
DNT008941,DNR03429,13/01/2022,139.23,CAMP004
DNT008942,DNR01925,14/07/2019,15.12,CAMP003
DNT008943,DNR03645,13/10/2023,228.51,CAMP010
DNT008944,DNR01251,18/12/2019,120.59,CAMP006
DNT008945,DNR03899,9/09/2022,81.22,CAMP001
DNT008946,DNR03292,13/06/2018,96.29,CAMP006
DNT008947,DNR02393,21/05/2022,40.55,CAMP005
DNT008948,DNR03440,9/11/2018,79.3,CAMP001
DNT008949,DNR00665,26/05/2018,165.39,CAMP006
DNT008950,DNR01184,24/02/2019,256.06,CAMP003
DNT008951,DNR02633,22/12/2024,25.96,CAMP008
DNT008952,DNR03119,11/08/2015,52.78,CAMP003
DNT008953,DNR00722,13/11/2024,49.73,CAMP003
DNT008954,DNR02346,20/03/2016,313.63,CAMP007
DNT008955,DNR01092,21/06/2016,72.18,CAMP001
DNT008956,DNR01065,16/12/2023,10.06,CAMP010
DNT008957,DNR01430,19/01/2024,28.6,CAMP010
DNT008958,DNR02068,22/02/2020,232.5,CAMP008
DNT008959,DNR02889,23/08/2022,35.26,CAMP004
DNT008960,DNR02829,5/07/2018,149.09,CAMP005
DNT008961,DNR03159,17/10/2017,17.69,CAMP005
DNT008962,DNR00878,1/09/2022,80.91,CAMP004
DNT008963,DNR01321,2/06/2020,357.97,CAMP001
DNT008964,DNR02118,8/02/2018,106.35,CAMP003
DNT008965,DNR02718,7/05/2021,85.63,CAMP008
DNT008966,DNR03555,2/04/2024,167.59,CAMP002
DNT008967,DNR01570,27/01/2019,69.49,CAMP008
DNT008968,DNR03505,7/03/2022,56.97,CAMP004
DNT008969,DNR00914,15/05/2021,100,CAMP009
DNT008970,DNR02734,26/04/2022,131.93,CAMP008
DNT008971,DNR00542,5/02/2017,26.45,CAMP008
DNT008972,DNR04010,4/06/2020,59.84,CAMP004
DNT008973,DNR04690,10/06/2018,26.64,CAMP002
DNT008974,DNR03577,14/05/2023,83.62,CAMP008
DNT008975,DNR00283,9/11/2024,52.69,CAMP007
DNT008976,DNR01210,9/12/2020,108.28,CAMP002
DNT008977,DNR00474,29/09/2023,80.35,CAMP007
DNT008978,DNR04756,19/10/2015,152.14,CAMP001
DNT008979,DNR04284,27/03/2019,32.4,CAMP006
DNT008980,DNR04343,9/07/2024,96.15,CAMP007
DNT008981,DNR01827,21/01/2023,126.8,CAMP002
DNT008982,DNR04076,4/05/2015,109.01,CAMP002
DNT008983,DNR01753,20/10/2016,76.49,CAMP008
DNT008984,DNR01481,15/02/2022,103.81,CAMP002
DNT008985,DNR04821,3/04/2019,146.16,CAMP010
DNT008986,DNR01699,10/10/2024,251.01,CAMP002
DNT008987,DNR03225,25/11/2015,90.58,CAMP005
DNT008988,DNR04508,5/07/2018,66.44,CAMP004
DNT008989,DNR00958,29/10/2019,247.42,CAMP001
DNT008990,DNR02556,6/12/2020,47.31,CAMP008
DNT008991,DNR03694,26/10/2019,252.25,CAMP004
DNT008992,DNR01637,10/08/2024,119,CAMP009
DNT008993,DNR00550,28/06/2020,77.44,CAMP002
DNT008994,DNR00759,20/11/2015,101.65,CAMP002
DNT008995,DNR01139,17/09/2019,79.78,CAMP006
DNT008996,DNR00767,11/04/2017,104.49,CAMP002
DNT008997,DNR04271,20/01/2020,71.29,CAMP002
DNT008998,DNR04222,21/09/2017,32.79,CAMP006
DNT008999,DNR03872,28/05/2021,240.88,CAMP006
DNT009000,DNR01223,17/11/2016,63.2,CAMP008
DNT009001,DNR00818,20/11/2022,290.44,CAMP010
DNT009002,DNR00637,22/08/2023,65.21,CAMP001
DNT009003,DNR03676,24/04/2024,35.05,CAMP001
DNT009004,DNR02521,30/11/2021,43.32,CAMP007
DNT009005,DNR04215,29/11/2017,20.26,CAMP009
DNT009006,DNR04102,16/06/2021,96.7,CAMP007
DNT009007,DNR04125,2/04/2024,141.65,CAMP004
DNT009008,DNR03542,27/12/2015,40.05,CAMP009
DNT009009,DNR03798,4/09/2020,110.4,CAMP006
DNT009010,DNR00177,5/09/2020,116.82,CAMP010
DNT009011,DNR04671,6/05/2023,293.59,CAMP001
DNT009012,DNR04589,14/05/2021,21.2,CAMP006
DNT009013,DNR01262,6/03/2018,78.62,CAMP010
DNT009014,DNR04389,17/11/2017,82.32,CAMP006
DNT009015,DNR01779,26/10/2016,59.08,CAMP001
DNT009016,DNR03553,5/02/2016,22.1,CAMP008
DNT009017,DNR01215,21/02/2018,140.88,CAMP005
DNT009018,DNR03394,6/06/2021,108.37,CAMP004
DNT009019,DNR00874,18/04/2019,45.41,CAMP010
DNT009020,DNR03528,11/05/2017,23.58,CAMP001
DNT009021,DNR02150,19/08/2020,25.45,CAMP005
DNT009022,DNR04479,2/07/2021,18.84,CAMP001
DNT009023,DNR03779,30/07/2017,158.61,CAMP003
DNT009024,DNR04369,5/07/2020,38.19,CAMP010
DNT009025,DNR01251,23/12/2022,214.14,CAMP001
DNT009026,DNR03196,5/02/2023,49.89,CAMP010
DNT009027,DNR01197,19/12/2023,431.66,CAMP003
DNT009028,DNR03049,20/07/2023,56.61,CAMP002
DNT009029,DNR03479,24/06/2016,63.16,CAMP004
DNT009030,DNR00424,7/05/2017,39.33,CAMP007
DNT009031,DNR01753,4/07/2017,19.14,CAMP001
DNT009032,DNR01864,1/01/2016,150.67,CAMP007
DNT009033,DNR04422,11/03/2019,28.14,CAMP006
DNT009034,DNR01071,20/10/2019,267.06,CAMP004
DNT009035,DNR01421,14/03/2021,203.01,CAMP009
DNT009036,DNR02942,19/06/2015,17.35,CAMP007
DNT009037,DNR01257,12/11/2016,354.32,CAMP010
DNT009038,DNR01011,7/05/2022,85.81,CAMP010
DNT009039,DNR00217,26/01/2021,36.47,CAMP005
DNT009040,DNR00725,19/05/2017,327.1,CAMP002
DNT009041,DNR04775,30/03/2018,84.65,CAMP001
DNT009042,DNR03767,8/06/2019,49.07,CAMP002
DNT009043,DNR02436,4/01/2017,41.41,CAMP009
DNT009044,DNR03493,29/11/2023,58.25,CAMP002
DNT009045,DNR01076,23/10/2017,19.17,CAMP005
DNT009046,DNR02630,3/04/2024,105.04,CAMP008
DNT009047,DNR02965,7/06/2017,265.6,CAMP008
DNT009048,DNR01134,23/05/2015,280.46,CAMP009
DNT009049,DNR03757,29/01/2016,66.78,CAMP004
DNT009050,DNR03156,25/02/2016,21.83,CAMP010
DNT009051,DNR02386,13/11/2019,26.8,CAMP007
DNT009052,DNR04101,26/12/2018,329.12,CAMP009
DNT009053,DNR02483,15/04/2020,69.92,CAMP007
DNT009054,DNR04675,6/05/2021,100.29,CAMP001
DNT009055,DNR02116,22/09/2023,23.23,CAMP006
DNT009056,DNR03458,15/07/2020,79.73,CAMP002
DNT009057,DNR01027,25/03/2019,102.02,CAMP007
DNT009058,DNR04497,15/08/2019,40.26,CAMP009
DNT009059,DNR00848,28/02/2024,45.71,CAMP007
DNT009060,DNR01396,14/10/2021,34.55,CAMP008
DNT009061,DNR00256,10/09/2023,11.61,CAMP002
DNT009062,DNR02919,5/03/2015,160.86,CAMP010
DNT009063,DNR02883,27/05/2016,64.83,CAMP005
DNT009064,DNR03333,25/09/2020,108.59,CAMP010
DNT009065,DNR02583,25/12/2015,23.4,CAMP001
DNT009066,DNR00815,18/08/2016,59.18,CAMP003
DNT009067,DNR02996,27/03/2017,321.93,CAMP001
DNT009068,DNR02065,9/06/2021,60.62,CAMP002
DNT009069,DNR01365,29/09/2022,25.92,CAMP004
DNT009070,DNR01271,4/02/2015,233.55,CAMP006
DNT009071,DNR00189,10/02/2015,34.58,CAMP001
DNT009072,DNR02955,5/08/2023,138.76,CAMP009
DNT009073,DNR00853,12/04/2024,53.18,CAMP001
DNT009074,DNR03059,26/01/2017,16.24,CAMP008
DNT009075,DNR02596,3/10/2018,202.05,CAMP001
DNT009076,DNR04684,5/03/2024,37.8,CAMP001
DNT009077,DNR03550,26/01/2018,170.97,CAMP008
DNT009078,DNR04319,6/02/2024,37.86,CAMP002
DNT009079,DNR03465,9/07/2021,57.72,CAMP001
DNT009080,DNR02306,11/09/2022,64.85,CAMP007
DNT009081,DNR03450,4/01/2019,121.25,CAMP001
DNT009082,DNR02067,21/03/2023,327.38,CAMP004
DNT009083,DNR04348,16/07/2020,63.66,CAMP010
DNT009084,DNR02958,17/08/2022,23.67,CAMP010
DNT009085,DNR04656,17/12/2017,587.42,CAMP009
DNT009086,DNR00780,12/03/2021,16.67,CAMP010
DNT009087,DNR02281,3/09/2020,152.6,CAMP003
DNT009088,DNR03509,19/10/2020,297.67,CAMP006
DNT009089,DNR04018,7/06/2024,76.2,CAMP010
DNT009090,DNR04307,1/02/2022,96.66,CAMP009
DNT009091,DNR00677,12/11/2020,39.65,CAMP004
DNT009092,DNR03392,27/11/2024,24.27,CAMP003
DNT009093,DNR03874,4/05/2024,129.72,CAMP005
DNT009094,DNR01945,5/11/2021,32.2,CAMP007
DNT009095,DNR00186,26/04/2019,678.42,CAMP005
DNT009096,DNR01170,10/07/2023,15.01,CAMP004
DNT009097,DNR00036,4/10/2015,44.18,CAMP001
DNT009098,DNR02465,26/03/2024,67.59,CAMP006
DNT009099,DNR04610,26/02/2022,46.22,CAMP004
DNT009100,DNR03040,5/12/2017,62.55,CAMP006
DNT009101,DNR04610,23/01/2024,167.95,CAMP006
DNT009102,DNR02314,24/03/2015,174.8,CAMP004
DNT009103,DNR01584,28/07/2019,153.23,CAMP008
DNT009104,DNR00648,21/08/2023,161.84,CAMP004
DNT009105,DNR02918,10/08/2022,64.62,CAMP005
DNT009106,DNR04467,22/06/2023,139.4,CAMP005
DNT009107,DNR04715,4/10/2016,98.99,CAMP002
DNT009108,DNR00817,11/11/2022,148.11,CAMP008
DNT009109,DNR02669,13/05/2017,477.52,CAMP008
DNT009110,DNR03373,14/04/2020,108.77,CAMP010
DNT009111,DNR00529,5/12/2015,88.71,CAMP008
DNT009112,DNR01533,15/12/2017,41.31,CAMP001
DNT009113,DNR00931,11/02/2022,11.85,CAMP007
DNT009114,DNR02470,21/03/2015,235.59,CAMP003
DNT009115,DNR03918,25/01/2021,16.37,CAMP001
DNT009116,DNR00712,2/08/2022,65.53,CAMP005
DNT009117,DNR04051,4/12/2020,56.84,CAMP004
DNT009118,DNR01947,12/08/2017,69.92,CAMP007
DNT009119,DNR02378,31/03/2015,263.08,CAMP001
DNT009120,DNR02104,25/11/2023,236.93,CAMP001
DNT009121,DNR02165,12/08/2016,49.77,CAMP008
DNT009122,DNR03315,24/02/2017,288.45,CAMP004
DNT009123,DNR01889,23/03/2018,40.45,CAMP009
DNT009124,DNR02966,29/10/2015,22.35,CAMP010
DNT009125,DNR03216,29/01/2024,59.26,CAMP010
DNT009126,DNR00062,7/05/2017,18.98,CAMP005
DNT009127,DNR04792,28/03/2017,117.98,CAMP006
DNT009128,DNR00975,25/06/2016,194.53,CAMP002
DNT009129,DNR02081,3/08/2016,27.51,CAMP003
DNT009130,DNR02032,22/06/2023,19.59,CAMP007
DNT009131,DNR04369,3/07/2022,105.19,CAMP007
DNT009132,DNR00232,11/10/2021,242.55,CAMP006
DNT009133,DNR02182,30/12/2017,142.78,CAMP004
DNT009134,DNR03382,20/10/2017,13.29,CAMP010
DNT009135,DNR00307,16/07/2020,109.26,CAMP004
DNT009136,DNR01403,8/10/2015,154.46,CAMP008
DNT009137,DNR00035,18/10/2020,69.59,CAMP009
DNT009138,DNR04676,10/01/2022,47.29,CAMP008
DNT009139,DNR03110,23/09/2020,34.72,CAMP008
DNT009140,DNR00979,30/03/2017,42.77,CAMP005
DNT009141,DNR00467,17/04/2017,70.11,CAMP002
DNT009142,DNR02598,30/09/2019,118.34,CAMP010
DNT009143,DNR01016,12/11/2020,174.57,CAMP002
DNT009144,DNR00369,15/05/2021,98.71,CAMP002
DNT009145,DNR04614,6/09/2018,105.6,CAMP006
DNT009146,DNR01133,5/06/2024,80.76,CAMP010
DNT009147,DNR03067,15/03/2023,20.38,CAMP005
DNT009148,DNR02473,16/08/2017,165.63,CAMP004
DNT009149,DNR04768,17/04/2020,67.16,CAMP004
DNT009150,DNR03938,24/04/2023,65.17,CAMP008
DNT009151,DNR02303,13/07/2022,245.42,CAMP010
DNT009152,DNR04283,28/05/2017,554.34,CAMP002
DNT009153,DNR04214,11/02/2024,16.98,CAMP005
DNT009154,DNR00706,13/05/2022,142.78,CAMP007
DNT009155,DNR03868,27/09/2023,67.4,CAMP007
DNT009156,DNR01968,6/06/2018,233.89,CAMP008
DNT009157,DNR04439,18/10/2023,17.42,CAMP003
DNT009158,DNR04390,28/01/2015,152.87,CAMP002
DNT009159,DNR03914,26/07/2016,17.21,CAMP008
DNT009160,DNR00928,14/11/2019,101.36,CAMP009
DNT009161,DNR04466,13/06/2015,25.79,CAMP001
DNT009162,DNR03574,17/12/2015,203.94,CAMP009
DNT009163,DNR02553,18/05/2023,100.87,CAMP008
DNT009164,DNR01052,3/12/2015,49.75,CAMP007
DNT009165,DNR01796,28/09/2024,43.59,CAMP008
DNT009166,DNR03514,27/04/2015,42.07,CAMP003
DNT009167,DNR00023,13/12/2023,22.55,CAMP002
DNT009168,DNR02755,19/09/2016,145.74,CAMP004
DNT009169,DNR02491,13/07/2020,156.45,CAMP007
DNT009170,DNR02192,10/11/2015,157.09,CAMP002
DNT009171,DNR00474,15/11/2016,53.32,CAMP007
DNT009172,DNR01243,7/05/2019,144.66,CAMP007
DNT009173,DNR03879,14/03/2020,161.99,CAMP010
DNT009174,DNR02265,2/05/2019,273.37,CAMP009
DNT009175,DNR00676,10/12/2016,99.52,CAMP003
DNT009176,DNR04244,14/01/2018,61.58,CAMP009
DNT009177,DNR03960,20/12/2021,22.68,CAMP007
DNT009178,DNR03585,15/04/2015,63.27,CAMP008
DNT009179,DNR03943,28/01/2017,45.26,CAMP003
DNT009180,DNR00112,1/09/2020,557.94,CAMP005
DNT009181,DNR04714,7/04/2022,107.32,CAMP007
DNT009182,DNR01532,21/10/2018,49.26,CAMP008
DNT009183,DNR04142,24/11/2017,59.57,CAMP006
DNT009184,DNR03372,25/09/2022,115.26,CAMP006
DNT009185,DNR02238,6/07/2024,14.01,CAMP005
DNT009186,DNR03577,16/03/2024,154.59,CAMP004
DNT009187,DNR02159,28/04/2019,36.83,CAMP007
DNT009188,DNR01037,6/06/2016,19.55,CAMP010
DNT009189,DNR02103,8/02/2021,243.04,CAMP005
DNT009190,DNR02521,9/01/2015,94.86,CAMP008
DNT009191,DNR03656,28/12/2018,44.51,CAMP001
DNT009192,DNR01081,14/11/2024,176.45,CAMP008
DNT009193,DNR02116,7/10/2024,86.37,CAMP005
DNT009194,DNR03736,2/08/2017,268.78,CAMP004
DNT009195,DNR01984,21/12/2015,10.96,CAMP006
DNT009196,DNR04796,1/04/2020,101.88,CAMP007
DNT009197,DNR02987,7/04/2018,169.75,CAMP003
DNT009198,DNR02548,4/12/2016,116.43,CAMP004
DNT009199,DNR02811,24/10/2021,228.49,CAMP007
DNT009200,DNR01064,12/04/2015,13.22,CAMP007
DNT009201,DNR00341,8/07/2017,189.95,CAMP003
DNT009202,DNR01206,30/12/2019,56.76,CAMP009
DNT009203,DNR01575,20/01/2024,478.38,CAMP003
DNT009204,DNR01541,12/11/2019,40.24,CAMP008
DNT009205,DNR01927,13/08/2021,14.82,CAMP008
DNT009206,DNR03868,23/03/2018,64.25,CAMP003
DNT009207,DNR02912,31/08/2020,24.95,CAMP007
DNT009208,DNR01603,22/04/2020,102.97,CAMP003
DNT009209,DNR04773,27/01/2018,119.91,CAMP002
DNT009210,DNR04097,23/05/2021,126.57,CAMP007
DNT009211,DNR00050,5/04/2019,127.69,CAMP008
DNT009212,DNR04047,8/09/2022,55.27,CAMP009
DNT009213,DNR00188,21/04/2018,73.48,CAMP001
DNT009214,DNR02889,31/01/2017,31.09,CAMP009
DNT009215,DNR01971,14/02/2015,59.5,CAMP002
DNT009216,DNR00618,1/02/2017,45.06,CAMP003
DNT009217,DNR01251,10/09/2021,39.39,CAMP008
DNT009218,DNR02831,12/03/2021,75.67,CAMP002
DNT009219,DNR03835,8/09/2020,27.06,CAMP007
DNT009220,DNR00784,8/01/2023,279.71,CAMP008
DNT009221,DNR00168,27/12/2023,304.3,CAMP010
DNT009222,DNR03257,15/10/2021,201.81,CAMP005
DNT009223,DNR02435,17/09/2022,68.53,CAMP003
DNT009224,DNR03187,14/09/2021,16.5,CAMP009
DNT009225,DNR01127,17/10/2019,17.42,CAMP008
DNT009226,DNR03190,16/10/2023,167.71,CAMP003
DNT009227,DNR01233,4/11/2020,63.98,CAMP008
DNT009228,DNR04729,30/01/2024,61.77,CAMP003
DNT009229,DNR02001,18/11/2018,53.27,CAMP006
DNT009230,DNR04215,18/08/2016,404.44,CAMP001
DNT009231,DNR00163,15/10/2016,15.69,CAMP004
DNT009232,DNR02139,15/12/2020,91.65,CAMP008
DNT009233,DNR00848,2/03/2017,75.01,CAMP006
DNT009234,DNR04841,9/01/2017,100.5,CAMP005
DNT009235,DNR04333,29/06/2020,40.84,CAMP006
DNT009236,DNR03025,29/05/2023,33.98,CAMP007
DNT009237,DNR00469,30/03/2020,26.36,CAMP001
DNT009238,DNR00736,15/10/2016,47.41,CAMP003
DNT009239,DNR02857,30/04/2019,24.45,CAMP001
DNT009240,DNR04389,20/01/2024,33.98,CAMP009
DNT009241,DNR01374,29/12/2022,49.71,CAMP004
DNT009242,DNR03682,22/06/2023,316.51,CAMP002
DNT009243,DNR03220,26/02/2022,26.39,CAMP005
DNT009244,DNR00505,13/02/2020,187.32,CAMP002
DNT009245,DNR04061,19/07/2024,122.67,CAMP007
DNT009246,DNR03927,3/05/2016,197.93,CAMP004
DNT009247,DNR02714,16/09/2015,23.82,CAMP005
DNT009248,DNR03961,16/08/2021,82.44,CAMP009
DNT009249,DNR00400,5/11/2015,81.06,CAMP002
DNT009250,DNR02274,14/07/2021,74.83,CAMP005
DNT009251,DNR03324,20/09/2024,120.05,CAMP004
DNT009252,DNR04620,2/10/2024,26.31,CAMP003
DNT009253,DNR04120,11/09/2022,58.59,CAMP001
DNT009254,DNR00242,22/07/2015,84.2,CAMP006
DNT009255,DNR04306,26/02/2017,67.97,CAMP007
DNT009256,DNR02277,14/02/2016,145.48,CAMP001
DNT009257,DNR01492,2/04/2016,93.19,CAMP006
DNT009258,DNR00386,6/12/2018,19.07,CAMP001
DNT009259,DNR03351,16/09/2017,62.85,CAMP006
DNT009260,DNR01226,17/12/2024,51.17,CAMP004
DNT009261,DNR01378,5/06/2019,20.09,CAMP006
DNT009262,DNR03139,19/03/2017,23.7,CAMP001
DNT009263,DNR00411,11/08/2018,308.37,CAMP001
DNT009264,DNR01588,26/11/2017,51.8,CAMP003
DNT009265,DNR02254,7/12/2015,55.67,CAMP006
DNT009266,DNR02474,13/08/2017,38.84,CAMP003
DNT009267,DNR01889,21/06/2023,24.23,CAMP007
DNT009268,DNR00082,2/04/2018,476.02,CAMP004
DNT009269,DNR03728,2/02/2017,47.54,CAMP009
DNT009270,DNR02730,25/12/2016,14.63,CAMP007
DNT009271,DNR02414,5/02/2017,36.57,CAMP004
DNT009272,DNR01065,16/03/2020,80.13,CAMP009
DNT009273,DNR02292,2/12/2022,87.51,CAMP005
DNT009274,DNR02323,18/10/2020,79.67,CAMP004
DNT009275,DNR03326,11/04/2017,34.83,CAMP002
DNT009276,DNR00905,20/09/2021,107.37,CAMP009
DNT009277,DNR03764,17/02/2017,138.95,CAMP010
DNT009278,DNR01602,5/10/2016,18.54,CAMP008
DNT009279,DNR03676,2/10/2017,150.81,CAMP006
DNT009280,DNR04587,7/09/2019,489,CAMP001
DNT009281,DNR02204,5/09/2022,36.95,CAMP008
DNT009282,DNR01352,21/06/2015,16.95,CAMP004
DNT009283,DNR04858,18/09/2019,35.24,CAMP001
DNT009284,DNR00693,19/02/2024,236.62,CAMP003
DNT009285,DNR03443,8/05/2023,52.75,CAMP006
DNT009286,DNR03205,13/09/2015,55.03,CAMP002
DNT009287,DNR03008,6/08/2019,151.55,CAMP008
DNT009288,DNR02290,25/09/2020,23.13,CAMP005
DNT009289,DNR02178,30/04/2019,14.99,CAMP005
DNT009290,DNR03851,1/04/2023,177.79,CAMP001
DNT009291,DNR01456,12/04/2018,52.76,CAMP009
DNT009292,DNR02917,28/06/2024,301.74,CAMP002
DNT009293,DNR02105,15/08/2020,25.81,CAMP009
DNT009294,DNR00579,3/07/2017,263.39,CAMP010
DNT009295,DNR00775,26/02/2015,151.87,CAMP010
DNT009296,DNR04045,29/06/2016,145.17,CAMP001
DNT009297,DNR02416,3/11/2018,237.03,CAMP010
DNT009298,DNR01413,14/03/2022,44.05,CAMP008
DNT009299,DNR00348,24/04/2017,162.63,CAMP003
DNT009300,DNR03591,4/11/2021,14.37,CAMP003
DNT009301,DNR02901,9/06/2021,164,CAMP007
DNT009302,DNR03060,6/05/2015,10.19,CAMP007
DNT009303,DNR04567,31/10/2018,67.96,CAMP007
DNT009304,DNR02718,19/03/2024,53.82,CAMP007
DNT009305,DNR03323,8/12/2022,71.73,CAMP003
DNT009306,DNR04495,1/02/2023,492.47,CAMP008
DNT009307,DNR01205,18/06/2021,117.3,CAMP001
DNT009308,DNR00712,5/02/2024,12.68,CAMP003
DNT009309,DNR01446,6/11/2020,281.14,CAMP008
DNT009310,DNR03835,1/06/2015,25.7,CAMP002
DNT009311,DNR00253,25/09/2017,40.56,CAMP007
DNT009312,DNR00293,25/05/2018,46.38,CAMP004
DNT009313,DNR00037,15/12/2018,52.35,CAMP006
DNT009314,DNR02368,14/02/2024,10.38,CAMP009
DNT009315,DNR00923,26/12/2019,34.58,CAMP008
DNT009316,DNR04745,10/10/2015,76.61,CAMP004
DNT009317,DNR04303,23/03/2024,29.16,CAMP007
DNT009318,DNR00131,13/09/2021,235.52,CAMP003
DNT009319,DNR03017,1/04/2018,113.56,CAMP009
DNT009320,DNR02813,26/02/2019,169.41,CAMP002
DNT009321,DNR00711,12/01/2015,160.16,CAMP006
DNT009322,DNR01714,2/03/2016,26.4,CAMP005
DNT009323,DNR03419,4/05/2017,320.58,CAMP004
DNT009324,DNR03605,1/04/2022,67.26,CAMP002
DNT009325,DNR03983,27/06/2015,113.32,CAMP009
DNT009326,DNR00554,12/04/2024,157.19,CAMP005
DNT009327,DNR01597,1/01/2019,79.02,CAMP001
DNT009328,DNR01947,24/07/2018,11.74,CAMP005
DNT009329,DNR03396,6/12/2017,231.64,CAMP007
DNT009330,DNR01789,11/07/2015,56.09,CAMP003
DNT009331,DNR01773,23/01/2021,285.56,CAMP007
DNT009332,DNR00057,15/08/2020,86.91,CAMP006
DNT009333,DNR03890,25/09/2022,11.55,CAMP007
DNT009334,DNR02455,26/03/2017,25.56,CAMP009
DNT009335,DNR00768,6/04/2024,62.64,CAMP002
DNT009336,DNR03425,28/03/2016,163.61,CAMP002
DNT009337,DNR01579,2/04/2021,28.57,CAMP001
DNT009338,DNR03428,3/03/2024,110.59,CAMP002
DNT009339,DNR01625,14/01/2024,38.65,CAMP003
DNT009340,DNR04846,31/01/2021,162.92,CAMP007
DNT009341,DNR01966,2/03/2015,34.29,CAMP003
DNT009342,DNR02462,26/04/2015,21.31,CAMP008
DNT009343,DNR01350,8/07/2022,30.48,CAMP003
DNT009344,DNR02848,18/09/2016,23.24,CAMP002
DNT009345,DNR04619,27/07/2024,124.79,CAMP010
DNT009346,DNR02422,23/09/2016,341.17,CAMP010
DNT009347,DNR04539,7/07/2023,20.17,CAMP004
DNT009348,DNR01020,29/06/2020,222.54,CAMP004
DNT009349,DNR04731,12/01/2021,45.11,CAMP005
DNT009350,DNR03900,3/10/2023,13.84,CAMP005
DNT009351,DNR04282,13/11/2021,86.96,CAMP003
DNT009352,DNR02594,12/01/2019,60.79,CAMP001
DNT009353,DNR00945,17/05/2015,74.5,CAMP008
DNT009354,DNR02457,2/05/2017,53.66,CAMP010
DNT009355,DNR04708,19/03/2019,453.74,CAMP002
DNT009356,DNR00602,26/08/2020,40.74,CAMP005
DNT009357,DNR03907,29/06/2016,36.78,CAMP002
DNT009358,DNR00838,7/03/2020,113.07,CAMP006
DNT009359,DNR01458,15/12/2023,30.41,CAMP007
DNT009360,DNR01454,14/12/2024,31.76,CAMP007
DNT009361,DNR01173,11/07/2024,62.43,CAMP001
DNT009362,DNR04724,28/02/2021,72.07,CAMP009
DNT009363,DNR01069,11/10/2015,114.08,CAMP001
DNT009364,DNR03489,29/09/2015,565.32,CAMP008
DNT009365,DNR04568,21/03/2017,86.08,CAMP001
DNT009366,DNR00771,20/03/2022,298.25,CAMP003
DNT009367,DNR01615,6/03/2015,81.45,CAMP010
DNT009368,DNR02865,14/03/2021,149.66,CAMP004
DNT009369,DNR01158,28/04/2021,134.64,CAMP009
DNT009370,DNR00206,13/03/2024,283.39,CAMP008
DNT009371,DNR03664,5/04/2018,37.49,CAMP005
DNT009372,DNR01061,27/03/2020,40.61,CAMP004
DNT009373,DNR00890,3/06/2018,197.56,CAMP010
DNT009374,DNR00811,24/11/2017,163.35,CAMP009
DNT009375,DNR00512,21/01/2020,325.41,CAMP001
DNT009376,DNR03661,28/08/2018,188.64,CAMP006
DNT009377,DNR00053,11/10/2017,104.04,CAMP008
DNT009378,DNR00211,13/05/2017,21.92,CAMP007
DNT009379,DNR00506,12/01/2024,11.36,CAMP008
DNT009380,DNR02238,17/01/2024,13.84,CAMP003
DNT009381,DNR00261,10/12/2016,75.7,CAMP005
DNT009382,DNR00088,15/07/2021,82.78,CAMP001
DNT009383,DNR01073,16/11/2024,91.58,CAMP008
DNT009384,DNR02311,22/12/2023,128.97,CAMP002
DNT009385,DNR02718,28/01/2019,29.38,CAMP010
DNT009386,DNR03018,5/02/2018,105.03,CAMP003
DNT009387,DNR01597,27/08/2024,12.67,CAMP010
DNT009388,DNR00003,10/05/2023,67.23,CAMP002
DNT009389,DNR01033,22/05/2023,43.24,CAMP001
DNT009390,DNR00238,15/09/2023,265.82,CAMP002
